canonical_item_name,Date,quantity_sold,cumulative_monthly_units,daily_depletion_rate,selling_days_in_interval,prev_obs_date,first_obs_flag,long_gap_flag,tally_date_flag,imputation_flag,n_source_rows
UST Sweatshirt Sporty,2025-01-27,1,28,1.0,1,2025-01-25,0,0,1,0,1
UST Sweatshirt Sporty,2025-01-29,1,29,0.5,2,2025-01-27,0,0,1,0,1
UST Sweatshirt Sporty,2025-01-30,3,32,3.0,1,2025-01-29,0,0,1,0,1
UST Sweatshirt Sporty,2025-01-31,12,44,12.0,1,2025-01-30,0,0,1,0,1
UST Sweatshirt Sporty,2025-02-03,4,4,2.0,2,2025-01-31,0,0,1,0,1
UST Sweatshirt Sporty,2025-02-06,1,5,0.3333,3,2025-02-03,0,0,1,0,1
UST Sweatshirt Sporty,2025-02-07,3,8,3.0,1,2025-02-06,0,0,1,0,1
UST Sweatshirt Sporty,2025-02-09,5,13,2.5,2,2025-02-07,0,0,1,0,1
UST Sweatshirt Sporty,2025-02-10,2,15,2.0,1,2025-02-09,0,0,1,0,1
UST Sweatshirt Sporty,2025-02-13,2,17,0.6667,3,2025-02-10,0,0,1,0,1
UST Sweatshirt Sporty,2025-02-14,1,18,1.0,1,2025-02-13,0,0,1,0,1
UST Sweatshirt Sporty,2025-02-18,1,19,0.3333,3,2025-02-14,0,0,1,0,1
UST Sweatshirt Sporty,2025-02-19,1,20,1.0,1,2025-02-18,0,0,1,0,1
UST Sweatshirt Sporty,2025-02-20,3,23,3.0,1,2025-02-19,0,0,1,0,1
UST Sweatshirt Sporty,2025-02-21,2,25,2.0,1,2025-02-20,0,0,1,0,1
UST Sweatshirt Sporty,2025-02-24,1,26,0.5,2,2025-02-21,0,0,1,0,1
UST Sweatshirt Sporty,2025-02-26,5,31,5.0,1,2025-02-24,0,0,1,0,1
UST Sweatshirt Sporty,2025-02-28,4,35,2.0,2,2025-02-26,0,0,1,0,1
UST Sweatshirt Sporty,2025-03-05,1,1,0.25,4,2025-02-28,0,0,1,0,1
UST Sweatshirt Sporty,2025-03-07,4,5,2.0,2,2025-03-05,0,0,1,0,1
UST Sweatshirt Sporty,2025-03-11,1,6,0.3333,3,2025-03-07,0,0,1,0,1
UST Sweatshirt Sporty,2025-03-12,1,7,1.0,1,2025-03-11,0,0,1,0,1
UST Sweatshirt Sporty,2025-03-13,1,8,1.0,1,2025-03-12,0,0,1,0,1
UST Sweatshirt Sporty,2025-03-14,6,14,6.0,1,2025-03-13,0,0,1,0,1
UST Sweatshirt Sporty,2025-03-20,1,15,0.2,5,2025-03-14,0,0,1,0,1
UST Sweatshirt Sporty,2025-03-21,1,16,1.0,1,2025-03-20,0,0,1,0,1
UST Sweatshirt Sporty,2025-03-25,3,19,1.0,3,2025-03-21,0,0,1,0,1
UST Sweatshirt Sporty,2025-03-27,1,20,0.5,2,2025-03-25,0,0,1,0,1
UST Sweatshirt Sporty,2025-03-28,2,22,2.0,1,2025-03-27,0,0,1,0,1
UST Sweatshirt Sporty,2025-03-29,1,23,1.0,1,2025-03-28,0,0,1,0,1
UST Sweatshirt Sporty,2025-03-31,6,29,6.0,1,2025-03-29,0,0,1,0,1
UST Sweatshirt Sporty,2025-04-08,1,1,0.1429,7,2025-03-31,0,0,1,0,1
UST Sweatshirt Sporty,2025-04-10,3,4,3.0,1,2025-04-08,0,0,1,0,1
UST Sweatshirt Sporty,2025-04-11,1,5,1.0,1,2025-04-10,0,0,1,0,1
UST Sweatshirt Sporty,2025-04-23,2,7,0.2,10,2025-04-11,0,0,1,0,1
UST Sweatshirt Sporty,2025-04-25,1,8,0.5,2,2025-04-23,0,0,1,0,1
UST Sweatshirt Sporty,2025-04-26,1,9,1.0,1,2025-04-25,0,0,1,0,1
UST Sweatshirt Sporty,2025-04-28,1,10,1.0,1,2025-04-26,0,0,1,0,1
UST Sweatshirt Sporty,2025-04-29,1,11,1.0,1,2025-04-28,0,0,1,0,1
UST Sweatshirt Sporty,2025-04-30,1,12,1.0,1,2025-04-29,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-02,1,1,1.0,1,2025-04-30,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-03,1,2,1.0,1,2025-05-02,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-06,1,3,0.5,2,2025-05-03,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-07,2,5,2.0,1,2025-05-06,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-09,1,6,0.5,2,2025-05-07,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-10,1,7,1.0,1,2025-05-09,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-15,1,8,0.25,4,2025-05-10,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-16,5,13,5.0,1,2025-05-15,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-19,1,14,0.5,2,2025-05-16,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-20,1,15,1.0,1,2025-05-19,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-21,1,16,1.0,1,2025-05-20,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-23,1,17,0.5,2,2025-05-21,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-24,2,19,2.0,1,2025-05-23,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-27,6,25,3.0,2,2025-05-24,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-28,1,26,1.0,1,2025-05-27,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-29,1,27,1.0,1,2025-05-28,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-30,1,28,1.0,1,2025-05-29,0,0,1,0,1
UST Sweatshirt Sporty,2025-05-31,6,34,6.0,1,2025-05-30,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-02,1,1,1.0,1,2025-05-31,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-03,2,3,2.0,1,2025-06-02,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-04,1,4,1.0,1,2025-06-03,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-05,2,6,2.0,1,2025-06-04,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-06,1,7,1.0,1,2025-06-05,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-07,1,8,1.0,1,2025-06-06,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-09,2,10,2.0,1,2025-06-07,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-10,3,13,3.0,1,2025-06-09,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-11,2,15,2.0,1,2025-06-10,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-14,2,17,0.6667,3,2025-06-11,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-16,2,19,2.0,1,2025-06-14,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-17,3,22,3.0,1,2025-06-16,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-18,1,23,1.0,1,2025-06-17,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-20,2,25,1.0,2,2025-06-18,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-25,1,26,0.3333,3,2025-06-20,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-26,2,28,2.0,1,2025-06-25,0,0,1,0,1
UST Sweatshirt Sporty,2025-06-30,7,35,2.3333,3,2025-06-26,0,0,1,0,1
UST Sweatshirt Sporty,2025-07-01,4,4,4.0,1,2025-06-30,0,0,1,0,1
UST Sweatshirt Sporty,2025-07-05,2,6,0.5,4,2025-07-01,0,0,1,0,1
UST Sweatshirt Sporty,2025-07-14,1,7,0.1429,7,2025-07-05,0,0,1,0,1
UST Sweatshirt Sporty,2025-07-15,1,8,1.0,1,2025-07-14,0,0,1,0,1
UST Sweatshirt Sporty,2025-07-16,3,11,3.0,1,2025-07-15,0,0,1,0,1
UST Sweatshirt Sporty,2025-07-17,2,13,2.0,1,2025-07-16,0,0,1,0,1
UST Sweatshirt Sporty,2025-07-18,1,14,1.0,1,2025-07-17,0,0,1,0,1
UST Sweatshirt Sporty,2025-07-21,1,15,0.5,2,2025-07-18,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-01,1,1,0.1,10,2025-07-21,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-04,2,3,1.0,2,2025-08-01,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-05,2,5,2.0,1,2025-08-04,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-06,4,9,4.0,1,2025-08-05,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-07,1,10,1.0,1,2025-08-06,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-11,2,12,1.0,2,2025-08-07,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-12,1,13,1.0,1,2025-08-11,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-13,1,14,1.0,1,2025-08-12,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-14,2,16,2.0,1,2025-08-13,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-15,1,17,1.0,1,2025-08-14,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-19,2,19,0.6667,3,2025-08-15,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-20,2,21,2.0,1,2025-08-19,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-23,6,27,3.0,2,2025-08-20,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-27,2,29,1.0,2,2025-08-23,0,0,1,0,1
UST Sweatshirt Sporty,2025-08-29,14,43,7.0,2,2025-08-27,0,0,1,0,1
UST Sweatshirt Sporty,2025-09-03,1,1,0.25,4,2025-08-29,0,0,1,0,1
UST Sweatshirt Sporty,2025-09-06,1,2,0.3333,3,2025-09-03,0,0,1,0,1
UST Sweatshirt Sporty,2025-09-08,2,4,2.0,1,2025-09-06,0,0,1,0,1
UST Sweatshirt Sporty,2025-09-09,2,6,2.0,1,2025-09-08,0,0,1,0,1
UST Sweatshirt Sporty,2025-09-11,2,8,1.0,2,2025-09-09,0,0,1,0,1
UST Sweatshirt Sporty,2025-09-12,7,15,7.0,1,2025-09-11,0,0,1,0,1
UST Sweatshirt Sporty,2025-09-13,2,17,2.0,1,2025-09-12,0,0,1,0,1
UST Sweatshirt Sporty,2025-09-16,2,19,1.0,2,2025-09-13,0,0,1,0,1
UST Sweatshirt Sporty,2025-09-20,1,20,0.25,4,2025-09-16,0,0,1,0,1
UST Sweatshirt Sporty,2025-09-21,1,21,1.0,1,2025-09-20,0,0,1,0,1
UST Sweatshirt Sporty,2025-09-24,3,24,1.0,3,2025-09-21,0,0,1,0,1
UST Sweatshirt Sporty,2025-09-25,1,25,1.0,1,2025-09-24,0,0,1,0,1
UST Sweatshirt Sporty,2025-09-30,7,32,1.75,4,2025-09-25,0,0,1,0,1
UST Sweatshirt Sporty,2025-10-01,1,1,1.0,1,2025-09-30,0,0,1,0,1
UST Sweatshirt Sporty,2025-10-02,1,2,1.0,1,2025-10-01,0,0,1,0,1
UST Sweatshirt Sporty,2025-10-04,1,3,0.5,2,2025-10-02,0,0,1,0,1
UST Sweatshirt Sporty,2025-10-09,2,5,0.5,4,2025-10-04,0,0,1,0,1
UST Sweatshirt Sporty,2025-10-10,1,6,1.0,1,2025-10-09,0,0,1,0,1
UST Sweatshirt Sporty,2025-10-13,3,9,1.5,2,2025-10-10,0,0,1,0,1
UST Sweatshirt Sporty,2025-10-17,3,12,0.75,4,2025-10-13,0,0,1,0,1
UST Sweatshirt Sporty,2025-10-19,6,18,3.0,2,2025-10-17,0,0,1,0,1
UST Sweatshirt Sporty,2025-10-23,1,19,0.25,4,2025-10-19,0,0,1,0,1
UST Sweatshirt Sporty,2025-10-24,2,21,2.0,1,2025-10-23,0,0,1,0,1
UST Sweatshirt Sporty,2025-10-29,1,22,0.25,4,2025-10-24,0,0,1,0,1
UST Sweatshirt Sporty,2025-11-06,2,2,0.2857,7,2025-10-29,0,0,1,0,1
UST Sweatshirt Sporty,2025-11-13,2,4,0.3333,6,2025-11-06,0,0,1,0,1
UST Sweatshirt Sporty,2025-11-19,2,6,0.3333,6,2025-11-13,0,0,1,0,1
UST Sweatshirt Sporty,2025-11-20,1,7,1.0,1,2025-11-19,0,0,1,0,1
UST Sweatshirt Sporty,2025-11-22,3,10,1.5,2,2025-11-20,0,0,1,0,1
UST Sweatshirt Sporty,2025-11-24,2,12,2.0,1,2025-11-22,0,0,1,0,1
UST Sweatshirt Sporty,2025-11-25,2,14,2.0,1,2025-11-24,0,0,1,0,1
UST Sweatshirt Sporty,2025-11-26,1,15,1.0,1,2025-11-25,0,0,1,0,1
UST Sweatshirt Sporty,2025-11-27,1,16,1.0,1,2025-11-26,0,0,1,0,1
UST Sweatshirt Sporty,2025-11-28,2,18,2.0,1,2025-11-27,0,0,1,0,1
UST Sweatshirt Sporty,2025-11-30,2,20,1.0,2,2025-11-28,0,0,1,0,1
UST Sweatshirt Sporty,2025-12-02,1,1,0.5,2,2025-11-30,0,0,1,0,1
UST Sweatshirt Sporty,2025-12-04,1,2,0.5,2,2025-12-02,0,0,1,0,1
UST Sweatshirt Sporty,2025-12-07,6,8,2.0,3,2025-12-04,0,0,1,0,1
UST Sweatshirt Sporty,2025-12-10,2,10,1.0,2,2025-12-07,0,0,1,0,1
UST Sweatshirt Sporty,2025-12-12,1,11,0.5,2,2025-12-10,0,0,1,0,1
UST Sweatshirt Sporty,2025-12-15,4,15,2.0,2,2025-12-12,0,0,1,0,1
UST Sweatshirt Sporty,2025-12-16,3,18,3.0,1,2025-12-15,0,0,1,0,1
UST Sweatshirt Sporty,2025-12-17,2,20,2.0,1,2025-12-16,0,0,1,0,1
UST Sweatshirt Sporty,2025-12-18,4,24,4.0,1,2025-12-17,0,0,1,0,1
UST Sweatshirt Sporty,2026-01-07,1,1,0.0588,17,2025-12-18,0,0,1,0,1
UST Sweatshirt Sporty,2026-01-14,1,2,0.2,5,2026-01-07,0,0,1,0,1
UST Sweatshirt Sporty,2026-01-15,1,3,1.0,1,2026-01-14,0,0,1,0,1
UST Sweatshirt Sporty,2026-01-16,1,4,1.0,1,2026-01-15,0,0,1,0,1
UST Sweatshirt Sporty,2026-01-20,1,5,0.3333,3,2026-01-16,0,0,1,0,1
UST Sweatshirt Sporty,2026-01-21,1,6,1.0,1,2026-01-20,0,0,1,0,1
UST Sweatshirt Sporty,2026-01-23,3,9,1.5,2,2026-01-21,0,0,1,0,1
UST Sweatshirt Sporty,2026-01-25,8,17,4.0,2,2026-01-23,0,0,1,0,1
UST Sweatshirt Sporty,2026-01-27,2,19,1.0,2,2026-01-25,0,0,1,0,1
UST Sweatshirt Sporty,2026-01-29,1,20,0.5,2,2026-01-27,0,0,1,0,1
UST Sweatshirt Sporty,2026-01-30,1,21,1.0,1,2026-01-29,0,0,1,0,1
UST Sweatshirt Sporty,2026-02-01,6,6,3.0,2,2026-01-30,0,0,1,0,1
UST Sweatshirt Sporty,2026-02-05,1,7,0.25,4,2026-02-01,0,0,1,0,1
UST Sweatshirt Sporty,2026-02-07,1,8,0.5,2,2026-02-05,0,0,1,0,1
UST Sweatshirt Sporty,2026-02-10,1,9,0.5,2,2026-02-07,0,0,1,0,1
UST Sweatshirt Sporty,2026-02-11,2,11,2.0,1,2026-02-10,0,0,1,0,1
UST Sweatshirt Sporty,2026-02-13,1,12,0.5,2,2026-02-11,0,0,1,0,1
UST Sweatshirt Sporty,2026-02-16,1,13,0.5,2,2026-02-13,0,0,1,0,1
UST Sweatshirt Sporty,2026-02-20,1,14,0.3333,3,2026-02-16,0,0,1,0,1
UST Sweatshirt Sporty,2026-02-27,1,15,0.2,5,2026-02-20,0,0,1,0,1
UST Sweatshirt Sporty,2026-02-28,5,20,5.0,1,2026-02-27,0,0,1,0,1
UST Sweatshirt Sporty,2026-03-02,7,7,7.0,1,2026-02-28,0,0,1,0,1
UST Sweatshirt Sporty,2026-03-09,2,9,0.3333,6,2026-03-02,0,0,1,0,1
UST Sweatshirt Sporty,2026-03-12,8,17,2.6667,3,2026-03-09,0,0,1,0,1
UST Sweatshirt Sporty,2026-03-23,1,18,0.1111,9,2026-03-12,0,0,1,0,1
UST Sweatshirt Sporty,2026-04-05,1,1,0.0769,13,2026-03-23,0,0,1,0,1
UST Sweatshirt Sporty,2026-04-08,2,3,0.6667,3,2026-04-05,0,0,1,0,1
UST Sweatshirt Sporty,2026-04-10,1,4,1.0,1,2026-04-08,0,0,1,0,1
UST Sweatshirt Sporty,2026-04-13,1,5,0.5,2,2026-04-10,0,0,1,0,1
UST Sweatshirt Sporty,2026-04-14,3,8,3.0,1,2026-04-13,0,0,1,0,1
UST Sweatshirt Sporty,2026-04-23,4,12,0.5,8,2026-04-14,0,0,1,0,1
UST Sweatshirt Sporty,2026-04-24,1,13,1.0,1,2026-04-23,0,0,1,0,1
UST Sweatshirt Sporty,2026-04-25,1,14,1.0,1,2026-04-24,0,0,1,0,1
UST Sweatshirt Sporty,2026-05-07,1,1,0.1111,9,2026-04-25,0,0,1,0,1
UST Sweatshirt Sporty,2026-05-09,2,3,1.0,2,2026-05-07,0,0,1,0,1
UST Sweatshirt Sporty,2026-05-12,1,4,0.5,2,2026-05-09,0,0,1,0,1
UST Sweatshirt Sporty,2026-05-14,2,6,1.0,2,2026-05-12,0,0,1,0,1
UST Sweatshirt Sporty,2026-05-19,2,8,0.5,4,2026-05-14,0,0,1,0,1
UST Sweatshirt Sporty,2026-05-20,1,9,1.0,1,2026-05-19,0,0,1,0,1
UST Sweatshirt Sporty,2026-05-23,6,15,2.0,3,2026-05-20,0,0,1,0,1
UST Sweatshirt Sporty,2026-05-28,2,17,0.5,4,2026-05-23,0,0,1,0,1
UST Sweatshirt Sporty,2026-05-30,1,18,0.5,2,2026-05-28,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-01,1,1,1.0,1,2026-05-30,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-02,5,6,5.0,1,2026-06-01,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-03,1,7,1.0,1,2026-06-02,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-05,6,13,3.0,2,2026-06-03,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-06,2,15,2.0,1,2026-06-05,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-08,1,16,1.0,1,2026-06-06,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-09,1,17,1.0,1,2026-06-08,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-10,1,18,1.0,1,2026-06-09,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-11,2,20,2.0,1,2026-06-10,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-13,3,23,3.0,1,2026-06-11,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-15,2,25,2.0,1,2026-06-13,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-17,2,27,1.0,2,2026-06-15,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-19,1,28,0.5,2,2026-06-17,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-20,2,30,2.0,1,2026-06-19,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-23,1,31,0.5,2,2026-06-20,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-25,1,32,1.0,1,2026-06-23,0,0,1,0,1
UST Sweatshirt Sporty,2026-06-29,4,36,1.3333,3,2026-06-25,0,0,1,0,1
UST T-Shirt Happy Tiger,2024-05-30,5,5,0.2,25,,1,0,1,0,1
UST T-Shirt Happy Tiger,2024-05-31,3,8,3.0,1,2024-05-30,0,0,1,0,1
UST T-Shirt STS,2024-05-31,1,1,0.0385,26,,1,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-08-06,26,26,5.2,5,,1,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-08-09,5,31,2.5,2,2024-08-06,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-08-13,27,58,9.0,3,2024-08-09,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-08-16,23,81,7.6667,3,2024-08-13,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-08-22,1,82,0.25,4,2024-08-16,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-09-17,9,9,0.4286,21,2024-08-22,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-09-18,10,19,10.0,1,2024-09-17,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-09-19,5,24,5.0,1,2024-09-18,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-10-01,16,16,1.6,10,2024-09-19,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-10-02,12,28,12.0,1,2024-10-01,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-10-03,20,48,20.0,1,2024-10-02,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-10-07,9,57,3.0,3,2024-10-03,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-10-08,8,65,8.0,1,2024-10-07,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-10-09,7,72,7.0,1,2024-10-08,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-10-10,4,76,4.0,1,2024-10-09,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-10-11,17,93,17.0,1,2024-10-10,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-10-16,9,102,2.25,4,2024-10-11,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-10-17,6,108,6.0,1,2024-10-16,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-10-18,24,132,24.0,1,2024-10-17,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-10-19,37,169,37.0,1,2024-10-18,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-10-20,106,275,106.0,1,2024-10-19,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-03,7,7,0.5385,13,2024-10-20,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-04,13,20,13.0,1,2024-11-03,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-05,4,24,4.0,1,2024-11-04,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-06,4,28,4.0,1,2024-11-05,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-07,12,40,12.0,1,2024-11-06,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-08,19,59,19.0,1,2024-11-07,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-12,9,68,3.0,3,2024-11-08,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-13,10,78,10.0,1,2024-11-12,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-14,18,96,18.0,1,2024-11-13,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-15,12,108,12.0,1,2024-11-14,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-19,2,110,0.6667,3,2024-11-15,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-20,9,119,9.0,1,2024-11-19,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-21,9,128,9.0,1,2024-11-20,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-22,10,138,10.0,1,2024-11-21,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-25,5,143,2.5,2,2024-11-22,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-26,6,149,6.0,1,2024-11-25,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-27,12,161,12.0,1,2024-11-26,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-28,7,168,7.0,1,2024-11-27,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-11-29,21,189,21.0,1,2024-11-28,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-12-02,8,8,8.0,1,2024-11-29,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-12-03,3,11,3.0,1,2024-12-02,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-12-04,12,23,12.0,1,2024-12-03,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-12-06,16,39,8.0,2,2024-12-04,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-12-07,2,41,2.0,1,2024-12-06,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-12-09,8,49,8.0,1,2024-12-07,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-12-10,1,50,1.0,1,2024-12-09,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-12-11,13,63,13.0,1,2024-12-10,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-12-12,4,67,4.0,1,2024-12-11,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-12-13,8,75,8.0,1,2024-12-12,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-12-15,62,137,31.0,2,2024-12-13,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-12-18,7,144,2.3333,3,2024-12-15,0,0,1,0,1
UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,2024-12-19,15,159,15.0,1,2024-12-18,0,0,1,0,1
